0,28,12,15,21,19,01,37
0,26,08,05,20,30,06,37
0,01,07,17,23,30,13,37
0,26,21,23,05,29,09,37
0,02,11,27,09,07,21,37
0,24,03,17,04,19,32,37
0,04,14,03,07,19,09,37
0,32,20,15,08,13,17,37
0,16,32,03,10,31,12,37
0,32,16,12,13,05,23,37
0,10,21,02,18,30,31,37
0,32,18,29,31,13,23,37
0,19,29,32,25,09,13,37
0,10,12,20,06,17,13,37
0,08,07,16,11,24,17,37
0,10,30,14,33,03,07,37
0,20,16,29,30,22,05,37
0,13,20,03,11,02,27,37
0,16,13,18,29,05,27,37
0,19,03,33,01,25,15,37
0,15,03,13,28,29,23,37
0,18,06,21,24,25,02,37
0,16,19,12,23,18,02,37
0,33,09,18,13,05,01,37
0,12,24,27,18,09,23,37
0,07,03,22,28,31,27,37
0,15,14,31,05,12,20,37
0,02,28,12,19,14,33,37
0,01,29,26,20,28,10,37
0,01,20,30,27,02,14,37
0,08,15,06,24,33,14,37
0,12,32,30,22,01,21,37
0,29,04,20,31,25,06,37
0,14,31,27,10,17,21,37
0,04,11,09,26,17,18,37
0,25,31,22,18,16,23,37
0,22,04,29,13,10,16,37
0,27,25,09,18,08,12,37
0,01,20,25,31,14,27,37
0,25,09,24,10,05,32,37
0,23,11,31,04,29,16,37
0,08,16,32,24,04,30,37
0,09,24,21,20,13,32,37
0,04,23,16,02,18,30,37
0,13,17,18,16,27,10,37
0,28,16,18,23,03,01,37
0,07,11,20,06,23,01,37
0,15,28,24,17,10,26,37
0,11,13,23,06,21,17,37
0,18,30,15,06,17,08,37
0,01,14,21,31,06,30,37
0,08,05,29,27,22,14,37
0,28,02,33,04,10,29,37
0,19,03,24,18,05,32,37
0,31,03,33,04,27,14,37
0,17,07,10,29,23,02,37
0,12,18,21,24,25,29,37
0,28,09,08,02,24,18,37
0,01,07,14,13,04,08,37
0,17,09,12,13,02,10,37
0,32,07,26,10,09,03,37
0,12,07,18,11,06,25,37
0,07,04,32,24,26,19,37
0,05,33,03,27,18,20,37
0,31,26,10,19,09,23,37
0,11,16,01,31,33,26,37
0,20,08,22,07,18,03,37
0,06,16,14,10,22,12,37
