0,13,28,07,21,26,16,37
0,32,22,08,26,21,23,37
0,31,08,33,04,32,03,37
0,17,26,24,14,01,13,37
0,22,13,32,06,26,04,37
0,04,03,16,13,27,02,37
0,24,20,26,18,05,31,37
0,10,07,04,17,16,21,37
0,17,32,02,20,28,22,37
0,30,27,02,07,17,06,37
0,27,32,26,24,30,11,37
0,19,25,05,30,13,17,37
0,23,24,15,21,04,05,37
0,29,31,19,11,05,12,37
0,19,13,09,12,08,33,37
0,14,18,21,16,22,32,37
0,17,18,33,16,24,15,37
0,29,17,03,20,21,01,37
0,32,30,26,18,01,11,37
0,19,20,24,13,01,04,37
0,28,12,31,25,14,15,37
0,30,13,08,01,17,06,37
0,08,06,30,24,02,20,37
0,14,33,18,12,09,27,37
0,13,33,31,15,04,09,37
0,14,18,28,05,33,17,37
0,20,22,23,26,14,06,37
0,01,07,08,03,30,10,37
0,24,06,05,22,08,04,37
0,19,33,32,30,23,15,37
0,02,16,24,33,08,13,37
0,26,33,14,06,30,22,37
0,23,19,04,22,21,31,37
0,15,24,22,21,11,17,37
0,27,10,26,22,16,19,37
0,04,22,03,06,16,01,37
0,26,02,20,10,09,04,37
0,22,20,06,14,21,05,37
0,05,22,09,27,11,12,37
0,04,25,18,05,19,01,37
0,15,04,27,02,25,14,37
0,05,03,28,21,26,07,37
0,05,32,27,15,29,18,37
0,26,21,20,01,12,18,37
0,11,25,03,06,31,09,37
0,13,33,03,07,17,32,37
0,18,04,03,17,11,28,37
0,14,02,09,12,25,23,37
0,31,01,29,12,08,04,37
0,23,10,11,31,16,33,37
0,11,30,21,03,14,19,37
0,27,24,07,06,29,19,37
0,19,03,32,16,13,33,37
0,06,19,26,09,07,02,37
0,25,13,18,05,01,08,37
0,03,02,08,07,26,29,37
0,21,19,31,25,07,04,37
0,32,33,11,24,16,05,37
0,04,13,14,33,02,08,37
0,17,22,32,13,16,30,37
0,06,16,15,12,20,31,37
0,20,25,03,14,21,04,37
0,18,08,29,16,01,19,37
0,30,02,29,19,17,12,37
0,21,03,05,04,08,01,37
0,19,28,08,07,03,15,37
0,30,11,32,17,31,02,37
0,24,14,23,18,22,33,37
0,18,16,15,22,30,21,37
0,18,08,33,06,04,20,37
0,20,08,12,14,32,02,37
0,33,12,07,20,13,03,37
0,27,12,15,05,33,24,37
0,11,05,07,27,17,03,37
0,31,08,25,03,11,13,37
0,28,13,09,24,16,06,37
0,01,10,04,18,13,25,37
0,25,17,19,03,02,15,37
0,18,04,30,24,22,26,37
0,28,03,17,16,23,09,37
0,17,08,06,13,11,19,37
0,31,09,11,02,17,27,37
0,12,26,20,28,19,09,37
0,28,20,26,30,11,21,37
0,17,08,21,19,16,18,37
0,18,23,24,26,19,15,37
0,09,01,14,22,29,32,37
0,06,31,21,03,11,15,37
0,18,02,28,23,06,13,37
0,01,22,12,31,24,28,37
0,25,22,27,06,28,13,37
0,26,09,29,05,20,07,37
0,14,22,13,12,09,20,37
0,21,12,19,20,06,27,37
0,02,16,17,25,06,20,37
0,08,30,22,23,13,25,37
0,26,19,21,30,20,28,37
0,17,24,27,06,13,08,37
0,07,21,22,30,12,29,37
0,08,05,26,17,20,30,37
0,12,33,06,15,18,05,37
0,18,01,05,22,10,30,37
0,24,19,15,11,20,01,37
0,13,30,16,26,33,06,37
0,32,05,20,04,03,10,37
0,08,04,26,21,10,12,37
0,20,13,04,30,07,29,37
0,27,10,26,30,04,05,37
0,28,01,15,23,16,04,37
0,24,23,22,15,16,10,37
0,08,14,21,28,27,17,37
0,27,19,05,17,28,32,37
0,13,22,32,18,27,06,37
0,18,13,17,02,12,14,37
0,27,02,22,31,23,32,37
0,10,16,15,29,25,11,37
0,22,07,21,10,13,01,37
0,16,13,33,25,27,09,37
0,32,20,19,10,15,28,37
0,04,29,01,33,24,28,37
0,32,25,19,07,14,23,37
0,19,08,23,25,09,26,37
0,05,13,17,06,28,10,37
0,05,10,29,27,33,02,37
0,33,22,08,26,07,14,37
0,30,22,04,26,01,06,37
0,04,24,21,31,23,30,37
0,06,12,33,26,18,20,37
0,25,01,26,12,23,05,37
0,14,17,05,11,18,28,37
0,15,04,32,17,06,02,37
0,05,06,30,27,19,02,37
0,26,17,19,27,06,20,37
0,11,10,09,18,08,05,37
0,27,07,16,32,02,11,37
0,33,06,09,23,32,18,37
0,30,12,14,09,20,31,37
0,19,28,12,07,22,18,37
0,10,32,04,29,18,09,37
0,16,13,11,19,10,30,37
0,21,32,20,23,10,19,37
0,23,28,02,14,01,29,37
0,04,10,30,28,16,23,37
0,12,23,03,18,21,05,37
0,28,10,23,19,05,16,37
0,13,20,01,30,17,15,37
0,02,09,16,30,21,31,37
0,15,11,18,21,27,29,37
0,09,20,32,33,11,04,37
0,13,11,06,28,20,32,37
0,14,20,23,09,30,07,37
0,25,20,08,18,09,29,37
0,10,16,02,27,30,08,37
0,07,28,23,08,20,29,37
0,30,24,07,32,18,06,37
0,02,15,19,24,09,13,37
0,01,02,08,12,30,16,37
0,06,02,30,10,04,25,37
0,20,13,22,25,28,09,37
0,15,30,04,23,21,14,37
0,13,05,09,32,20,18,37
0,05,15,28,33,12,03,37
0,17,14,21,08,15,12,37
0,20,15,19,24,11,07,37
0,15,29,32,22,06,12,37
0,27,32,29,07,17,18,37
0,14,27,22,28,26,31,37
0,03,02,16,01,18,23,37
0,07,26,31,29,27,16,37
0,12,06,03,32,16,01,37
0,06,25,03,31,10,16,37
0,28,18,21,29,08,33,37
0,21,18,10,09,11,19,37
0,30,07,28,22,26,21,37
0,18,01,11,12,09,30,37
0,02,22,04,26,19,16,37
0,01,14,21,07,10,25,37
0,16,23,20,01,27,31,37
0,01,31,32,12,29,14,37
0,14,10,16,13,08,23,37
0,27,12,24,01,13,08,37
0,03,13,28,19,30,27,37
0,27,11,09,25,17,16,37
0,18,16,24,26,21,10,37
0,30,24,27,03,04,17,37
0,18,26,25,04,09,21,37
0,20,33,09,06,14,17,37
0,08,30,18,13,25,11,37
0,06,08,12,11,25,02,37
0,33,13,09,19,10,07,37
0,01,26,24,23,30,21,37
0,23,03,07,02,27,18,37
0,27,03,31,24,21,28,37
0,18,23,07,03,27,01,37
0,07,25,16,02,08,30,37
0,18,30,17,23,02,29,37
0,02,13,14,17,19,26,37
0,15,09,01,19,04,05,37
0,23,06,26,33,15,02,37
0,12,19,32,02,04,33,37
0,16,21,02,17,07,14,37
0,26,21,13,25,18,22,37
0,16,05,17,14,04,01,37
0,18,13,27,31,20,14,37
0,13,19,05,17,15,21,37
0,25,14,31,04,13,17,37
0,19,28,05,22,04,29,37
0,22,03,30,12,06,10,37
0,22,33,08,17,16,11,37
0,29,13,17,16,08,32,37
0,29,27,33,31,24,26,37
0,27,10,21,11,31,13,37
0,06,29,30,07,03,33,37
0,15,10,19,24,03,07,37
0,30,24,02,18,13,16,37
0,28,15,30,02,01,22,37
0,18,10,06,01,27,11,37
0,33,26,32,19,06,21,37
0,07,26,15,29,01,08,37
0,05,13,20,22,29,03,37
0,23,25,32,14,19,06,37
0,12,24,06,17,09,07,37
0,24,11,29,30,02,01,37
0,11,09,12,19,18,17,37
0,14,13,04,19,01,07,37
0,02,11,12,14,24,32,37
0,33,26,21,28,12,14,37
0,01,05,03,20,25,27,37
0,06,14,11,21,05,20,37
0,32,18,23,14,25,07,37
0,07,06,30,31,02,01,37
0,27,08,30,24,20,31,37
0,08,07,14,12,15,30,37
0,08,18,30,04,12,17,37
0,26,23,22,25,05,14,37
0,29,20,01,12,23,24,37
0,22,26,05,32,06,03,37
0,12,03,23,29,18,08,37
0,15,19,11,09,33,10,37
0,20,24,08,32,11,15,37
0,06,33,11,07,32,16,37
0,14,20,18,30,33,06,37
0,06,24,28,04,13,20,37
0,20,26,25,03,06,15,37
0,21,13,26,04,22,31,37
0,17,16,29,07,10,13,37
0,03,18,11,08,14,12,37
0,19,08,27,10,18,31,37
0,04,33,15,14,26,09,37
0,20,30,25,02,29,13,37
0,19,24,33,21,03,05,37
0,14,09,33,23,16,06,37
0,33,15,05,07,25,18,37
0,33,12,09,17,18,20,37
0,28,19,09,05,04,10,37
0,31,15,11,25,24,12,37
0,15,31,20,21,27,08,37
0,29,06,11,26,27,01,37
0,03,32,24,20,26,08,37
0,04,29,01,20,28,24,37
0,07,33,21,27,06,25,37
0,12,13,26,29,08,33,37
0,30,12,05,09,31,29,37
0,31,30,33,14,27,18,37
0,05,28,26,27,20,33,37
0,07,05,32,01,29,13,37
0,06,15,25,08,24,14,37
0,04,16,23,01,13,09,37
0,32,01,09,17,33,11,37
0,06,19,13,28,05,22,37
0,04,23,30,05,27,13,37
0,30,16,18,25,17,24,37
0,07,25,08,26,28,14,37
0,26,17,15,14,30,01,37
0,29,05,31,09,27,04,37
0,18,15,32,28,27,02,37
0,15,10,12,14,19,09,37
0,17,25,06,15,14,03,37
0,28,26,11,03,18,05,37
0,22,07,03,13,25,18,37
0,08,14,04,03,28,21,37
0,24,08,11,21,17,23,37
0,27,29,03,10,24,18,37
0,31,20,15,23,10,18,37
0,13,20,25,02,27,07,37
0,21,12,26,28,05,23,37
0,08,33,14,19,11,02,37
0,05,26,17,27,18,03,37
0,26,07,22,19,13,17,37
0,01,10,31,13,04,21,37
0,21,07,05,09,20,11,37
0,26,11,07,21,31,15,37
0,17,23,22,14,25,05,37
0,19,20,26,07,15,18,37
0,16,05,08,02,06,04,37
0,31,32,21,28,16,22,37
0,21,18,17,29,32,15,37
0,21,17,04,06,33,23,37
0,21,33,12,32,26,15,37
0,06,23,18,13,05,31,37
0,07,06,05,25,27,04,37
0,22,27,20,23,25,21,37
0,24,31,09,23,29,25,37
0,27,28,24,16,15,04,37
0,11,27,07,21,13,08,37
0,27,18,32,21,22,12,37
0,13,10,24,16,23,06,37
0,15,26,01,25,29,16,37
0,09,27,29,20,03,15,37
0,25,01,19,24,04,22,37
